id,category,list_type,beds,baths,sq_ft_price,sq_ft_price_USD,price_KES,price_USD,district,neighborhood,street,County,SubCounty,Latitude,Longitude
3424553,Flat & Apartment,For Sale,4,6,1023810,9653.120875,21500000,202715.4441,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3426288,Flat & Apartment,For Sale,3,2,7300,68.82896474,11000000,103714.8784,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3430418,Flat & Apartment,For Sale,3,3,9779,92.20252687,20000000,188572.5061,Dagoretti North,Kileleshwa,Gatundu Cresent,WESTLANDS,KILELESHWA,-1.279206,36.782314
3429546,Flat & Apartment,For Sale,4,6,494,4.657740901,21500000,202715.4441,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3428587,Flat & Apartment,For Sale,3,3,8516,80.29417311,11000000,103714.8784,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3428672,Flat & Apartment,For Sale,3,3,8295,78.21044692,12500000,117857.8163,Dagoretti North,Kileleshwa,Laikipia Road,WESTLANDS,KILELESHWA,-1.273015,36.796601
3427236,Flat & Apartment,For Sale,2,2,6968,65.69866114,7500000,70714.6898,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3428593,Flat & Apartment,For Sale,4,5,7935,74.81614181,20500000,193286.8188,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3428985,Flat & Apartment,For Sale,2,2,6968,65.69866114,7500000,70714.6898,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3431895,Flat & Apartment,For Sale,2,3,0,0,10000000,94286.25306,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3424185,Flat & Apartment,For Sale,3,2,7306,68.88553649,8650000,81557.6089,Kasarani,Clay City,None,KASARANI,CLAY CITY,-1.212961,36.912117
3427624,Flat & Apartment,For Sale,3,0,0,0,13500000,127286.4416,Langata,South C,Muhoho Avenue,LANG'ATA,SOUTH C,-1.318285,36.829599
3426282,Flat & Apartment,For Sale,2,2,9290,87.5919291,12900000,121629.2665,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428661,Flat & Apartment,For Sale,4,5,9818,92.57024326,26500000,249858.5706,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3431751,Flat & Apartment,For Sale,3,3,8295,78.21044692,12500000,117857.8163,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3428377,Flat & Apartment,For Sale,4,3,0,0,20000000,188572.5061,Westlands,Parklands,1St Parklands Avenue,WESTLANDS,MUTHAIGA,-1.26327,36.815948
3426172,Flat & Apartment,For Sale,3,4,9074,85.55534603,14650000,138129.3607,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3426236,Flat & Apartment,For Sale,3,4,1,0.009428625,15450000,145672.261,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428887,Flat & Apartment,For Sale,3,0,0,0,17500000,165000.9429,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3426247,Flat & Apartment,For Sale,4,0,9319,87.86535923,16450000,155100.8863,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428716,Flat & Apartment,For Sale,3,4,8337,78.60644918,17500000,165000.9429,Dagoretti North,Lavington,Othaya Road,WESTLANDS,MAZIWA,-1.28517,36.775536
3426031,Flat & Apartment,For Sale,2,0,0,0,16500000,155572.3176,Westlands,Parklands,Ojijo Road,WESTLANDS,MUTHAIGA,-1.267451,36.812067
3426125,Flat & Apartment,For Sale,2,0,0,0,16500000,155572.3176,Westlands,Parklands,Ojijo Road,WESTLANDS,MUTHAIGA,-1.267451,36.812067
3426019,Flat & Apartment,For Sale,2,0,0,0,16500000,155572.3176,Westlands,Parklands,Ojijo Road,WESTLANDS,MUTHAIGA,-1.267451,36.812067
3426111,Flat & Apartment,For Sale,2,0,0,0,16500000,155572.3176,Westlands,Parklands,Ojijo Road,WESTLANDS,MUTHAIGA,-1.267451,36.812067
3425988,Flat & Apartment,For Sale,2,3,0,0,16500000,155572.3176,Westlands,Parklands,Ojijo Road,WESTLANDS,MUTHAIGA,-1.267451,36.812067
3427456,Flat & Apartment,For Sale,3,2,95833,903.573449,23000000,216858.382,Westlands,General Mathenge,None,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3423465,Flat & Apartment,For Sale,3,3,7051,66.48123704,8500000,80143.3151,Dagoretti North,Naivasha Road,Four Points Apartments,WESTLANDS,MT VIEW,-1.267595,36.72597
3432548,Flat & Apartment,For Sale,3,4,0,0,12950000,122100.6977,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3426522,Flat & Apartment,For Sale,2,2,0,0,18800000,177258.1558,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3423501,Flat & Apartment,For Sale,3,0,0,0,14450000,136243.6357,Dagoretti North,Kilimani,Jabavu Road,WESTLANDS,KILIMANI,-1.292025,36.795275
3428578,Flat & Apartment,For Sale,3,4,8295,78.21044692,12500000,117857.8163,Dagoretti North,Kilimani,Dennis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3427481,Flat & Apartment,For Sale,2,2,8886,83.78276447,11000000,103714.8784,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3427037,Flat & Apartment,For Sale,4,3,0,0,22000000,207429.7567,Westlands,Parklands,Limuru Road - City Park,WESTLANDS,MUTHAIGA,-1.262053,36.82551
3426663,Flat & Apartment,For Sale,4,3,0,0,24500000,231001.32,Westlands,Parklands,Ita Road - Parklands,WESTLANDS,MUTHAIGA,-1.265088,36.821919
3428674,Flat & Apartment,For Sale,4,5,9815,92.54195738,26500000,249858.5706,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3428014,Flat & Apartment,For Sale,5,6,8153,76.87158212,21500000,202715.4441,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3417449,Flat & Apartment,For Sale,3,3,0,0,26000000,245144.258,Dagoretti North,Kileleshwa,Gatundu Rd,WESTLANDS,KILELESHWA,-1.278246,36.784802
3427464,Flat & Apartment,For Sale,4,4,10270,96.8319819,38000000,358287.7616,Westlands,Westlands Area,Donyo Sabuk Lane,KAMUKUNJI,BURUBURU,-1.252573,36.799729
3417068,Flat & Apartment,For Sale,1,1,0,0,2300000,21685.8382,Westlands,Kitisuru,Kibichiku,WESTLANDS,KITISURU,-1.218598,36.801687
3425223,Flat & Apartment,For Sale,3,0,7635,71.98755421,17500000,165000.9429,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3425231,Flat & Apartment,For Sale,3,0,7635,71.98755421,17500000,165000.9429,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3425234,Flat & Apartment,For Sale,3,0,7635,71.98755421,17500000,165000.9429,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3425232,Flat & Apartment,For Sale,3,0,7635,71.98755421,17500000,165000.9429,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3425220,Flat & Apartment,For Sale,3,0,7635,71.98755421,17500000,165000.9429,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3420189,Flat & Apartment,For Sale,3,0,0,0,33000000,311144.6351,Roysambu,Garden Estate,None,KASARANI,GARDEN ESTATE,-1.226275,36.858532
3426579,Flat & Apartment,For Sale,4,4,0,0,33000000,311144.6351,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3377727,Flat & Apartment,For Sale,2,2,0,0,19500000,183858.1935,Westlands,General Mathenge,Peponi Road,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3423270,Flat & Apartment,For Sale,4,3,0,0,23000000,216858.382,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3422344,Flat & Apartment,For Sale,3,3,9210,86.83763907,23000000,216858.382,Dagoretti North,Kileleshwa,Crescent Road,WESTLANDS,KILELESHWA,-1.280739,36.781686
3419860,Flat & Apartment,For Sale,3,0,0,0,10999999,103714.8689,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3423337,Flat & Apartment,For Sale,0,0,0,0,20000000,188572.5061,Dagoretti North,Lavington,Kingara Road,WESTLANDS,MAZIWA,-1.294386,36.761481
3423333,Flat & Apartment,For Sale,4,0,0,0,20000000,188572.5061,Dagoretti North,Lavington,Kingara Road,WESTLANDS,MAZIWA,-1.294386,36.761481
3423334,Flat & Apartment,For Sale,4,0,0,0,20000000,188572.5061,Dagoretti North,Lavington,Kingara Road,WESTLANDS,MAZIWA,-1.294386,36.761481
3423342,Flat & Apartment,For Sale,4,0,0,0,20000000,188572.5061,Dagoretti North,Lavington,Kingara Road,WESTLANDS,MAZIWA,-1.294386,36.761481
3423335,Flat & Apartment,For Sale,4,0,0,0,20000000,188572.5061,Dagoretti North,Lavington,Kingara Road,WESTLANDS,MAZIWA,-1.294386,36.761481
3428583,Flat & Apartment,For Sale,2,2,7432,70.07354328,8000000,75429.00245,Dagoretti North,Kilimani,Dennis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3423767,Flat & Apartment,For Sale,1,1,0,0,4500000,42428.81388,Dagoretti North,Kilimani,Dennis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3400701,Flat & Apartment,For Sale,3,5,10489,98.89685084,35000000,330001.8857,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3417537,Flat & Apartment,For Sale,4,5,0,0,38200000,360173.4867,Westlands,Westlands Area,Raphta Road,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3421037,Flat & Apartment,For Sale,3,2,10153,95.72883274,15300000,144257.9672,Dagoretti North,Kilimani,Dennis Pritt Road,WESTLANDS,KILIMANI,-1.285543,36.788115
3420973,Flat & Apartment,For Sale,3,4,0,0,17000000,160286.6302,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420979,Flat & Apartment,For Sale,3,4,0,0,15900000,149915.1424,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420964,Flat & Apartment,For Sale,3,4,0,0,15900000,149915.1424,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420958,Flat & Apartment,For Sale,3,4,0,0,17000000,160286.6302,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420995,Flat & Apartment,For Sale,3,4,0,0,15900000,149915.1424,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420988,Flat & Apartment,For Sale,3,4,0,0,17000000,160286.6302,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428563,Flat & Apartment,For Sale,3,4,7883,74.32585329,14000000,132000.7543,Dagoretti North,Kilimani,Elgeyo Marakwet,WESTLANDS,KILIMANI,-1.295323,36.779237
3428591,Flat & Apartment,For Sale,3,4,8337,78.60644918,17500000,165000.9429,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3420980,Flat & Apartment,For Sale,3,2,0,0,10300000,97114.84066,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420966,Flat & Apartment,For Sale,3,2,0,0,10300000,97114.84066,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420996,Flat & Apartment,For Sale,3,2,0,0,10300000,97114.84066,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3417466,Flat & Apartment,For Sale,2,2,9375,88.39336225,15000000,141429.3796,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3421036,Flat & Apartment,For Sale,4,5,0,0,15900000,149915.1424,Dagoretti North,Kilimani,Riara Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3420630,Flat & Apartment,For Sale,4,5,7035,66.33037903,15900000,149915.1424,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420631,Flat & Apartment,For Sale,4,5,7035,66.33037903,15900000,149915.1424,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420629,Flat & Apartment,For Sale,4,5,7035,66.33037903,15900000,149915.1424,Dagoretti North,Kilimani,Riara Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3420626,Flat & Apartment,For Sale,4,5,7035,66.33037903,15900000,149915.1424,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3407205,Flat & Apartment,For Sale,3,4,17308,163.1906468,45000000,424288.1388,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3422223,Flat & Apartment,For Sale,3,0,8333,78.56873468,25000000,235715.6327,Westlands,Rhapta Road,Rhapta,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3422232,Flat & Apartment,For Sale,3,0,8333,78.56873468,25000000,235715.6327,Westlands,Rhapta Road,Rhapta,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3422211,Flat & Apartment,For Sale,3,0,8000,75.42900245,25000000,235715.6327,Westlands,Rhapta Road,Rhapta,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3422228,Flat & Apartment,For Sale,3,0,8333,78.56873468,25000000,235715.6327,Westlands,Rhapta Road,Rhapta,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3422218,Flat & Apartment,For Sale,3,0,8333,78.56873468,25000000,235715.6327,Westlands,Rhapta Road,Rhapta,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3415540,Flat & Apartment,For Sale,1,2,9910,93.43767679,9700000,91457.66547,Dagoretti North,Kilimani,Denis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3406347,Flat & Apartment,For Sale,4,4,9000,84.85762776,36000000,339430.511,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3419046,Flat & Apartment,For Sale,3,3,9954,93.8525363,15000000,141429.3796,Dagoretti North,Kilimani,Denis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3423038,Flat & Apartment,For Sale,4,4,6831,64.40693947,25000000,235715.6327,Dagoretti North,Lavington,Othaya Road,WESTLANDS,MAZIWA,-1.28517,36.775536
3417139,Flat & Apartment,For Sale,2,2,7897,74.45785404,8500000,80143.3151,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3418168,Flat & Apartment,For Sale,6,6,9910,93.43767679,31000000,292287.3845,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3417668,Flat & Apartment,For Sale,4,5,8610,81.18046389,21500000,202715.4441,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3416401,Flat & Apartment,For Sale,4,0,0,0,23950000,225815.5761,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3419615,Flat & Apartment,For Sale,2,2,7521,70.91269093,8500000,80143.3151,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3425450,Flat & Apartment,For Sale,6,8,15606,147.1431265,85000000,801433.151,Dagoretti North,Lavington,Dagoretti North,WESTLANDS,MAZIWA,-1.278937,36.777798
3401367,Flat & Apartment,For Sale,3,0,0,0,35000000,330001.8857,Westlands,Brookside,None,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3420977,Flat & Apartment,For Sale,2,2,0,0,8500000,80143.3151,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3420963,Flat & Apartment,For Sale,2,2,0,0,8500000,80143.3151,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3420994,Flat & Apartment,For Sale,2,2,0,0,8500000,80143.3151,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3419047,Flat & Apartment,For Sale,3,3,7300,68.82896474,11000000,103714.8784,Dagoretti North,Lavington,Kingara,WESTLANDS,MAZIWA,-1.294386,36.761481
3422053,Flat & Apartment,For Sale,2,3,11613,109.4946257,17500000,165000.9429,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420075,Flat & Apartment,For Sale,3,3,1393545,13139.21365,15000000,141429.3796,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3422213,Flat & Apartment,For Sale,3,0,8333,78.56873468,25000000,235715.6327,Westlands,Westlands Area,Sports,WESTLANDS,MUTHANGARI,-1.264046,36.796229
3422233,Flat & Apartment,For Sale,3,0,8333,78.56873468,25000000,235715.6327,Westlands,Westlands Area,Sports,WESTLANDS,MUTHANGARI,-1.264046,36.796229
3422226,Flat & Apartment,For Sale,3,0,8333,78.56873468,25000000,235715.6327,Westlands,Westlands Area,Sports,WESTLANDS,MUTHANGARI,-1.264046,36.796229
3422230,Flat & Apartment,For Sale,3,0,8333,78.56873468,25000000,235715.6327,Westlands,Westlands Area,Sports,WESTLANDS,MUTHANGARI,-1.264046,36.796229
3422775,Flat & Apartment,For Sale,1,0,90000,848.5762776,3800000,35828.77616,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3420976,Flat & Apartment,For Sale,3,2,0,0,10000000,94286.25306,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3420993,Flat & Apartment,For Sale,3,2,0,0,10000000,94286.25306,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3420962,Flat & Apartment,For Sale,3,2,0,0,10000000,94286.25306,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3428584,Flat & Apartment,For Sale,2,2,7897,74.45785404,8500000,80143.3151,Dagoretti North,Kileleshwa,Laikipia Road,WESTLANDS,KILELESHWA,-1.273015,36.796601
3420974,Flat & Apartment,For Sale,1,1,0,0,3600000,33943.0511,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3420991,Flat & Apartment,For Sale,1,1,0,0,3600000,33943.0511,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3420959,Flat & Apartment,For Sale,1,1,0,0,3600000,33943.0511,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3404984,Flat & Apartment,For Sale,3,2,0,0,21000000,198001.1314,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3420738,Flat & Apartment,For Sale,3,4,7644,72.07241184,13000000,122572.129,Dagoretti North,Kilimani,Kilungu Road,WESTLANDS,KILIMANI,-1.294029,36.777502
3423764,Studio,For Sale,1,0,0,0,3600000,33943.0511,Dagoretti North,Kilimani,Dennis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3421164,Flat & Apartment,For Sale,3,2,0,0,21000000,198001.1314,Dagoretti North,Kileleshwa,Laikipia Road,WESTLANDS,KILELESHWA,-1.273015,36.796601
3422336,Flat & Apartment,For Sale,3,3,10312,97.22798416,16500000,155572.3176,Westlands,Parklands,Wambugu Close,WESTLANDS,MUTHAIGA,-1.266157,36.818659
3417551,Flat & Apartment,For Sale,1,1,0,0,12000000,113143.5037,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428012,Flat & Apartment,For Sale,3,4,9290,87.5919291,16500000,155572.3176,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3406019,Flat & Apartment,For Sale,2,3,11320,106.7320385,14500000,136715.0669,Dagoretti North,Riara Road,None,WESTLANDS,MAZIWA,-1.297989,36.764894
3407037,Flat & Apartment,For Sale,3,4,10000,94.28625306,22000000,207429.7567,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3397027,Flat & Apartment,For Sale,3,3,12400,116.9149538,31000000,292287.3845,Dagoretti North,Kileleshwa,Kikambala Road,WESTLANDS,KILELESHWA,-1.286388,36.781925
3420717,Flat & Apartment,For Sale,3,0,0,0,12000000,113143.5037,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3383834,Flat & Apartment,For Sale,2,0,10500,99.00056572,10500,99.00056572,Dagoretti North,Kileleshwa,Mwingi Road,WESTLANDS,KILELESHWA,-1.282347,36.782769
3415939,Flat & Apartment,For Sale,4,6,8610,81.18046389,21000000,198001.1314,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3414434,Flat & Apartment,For Sale,3,1,8337,78.60644918,17500000,165000.9429,Dagoretti North,Lavington,Othaya Road,WESTLANDS,MAZIWA,-1.28517,36.775536
3420720,Flat & Apartment,For Sale,4,0,0,0,12500000,117857.8163,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3400323,Flat & Apartment,For Sale,3,3,10803,101.8574392,18500000,174429.5682,Westlands,General Mathenge,General Mathenge Lane,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3422330,Studio,For Sale,2,0,0,0,3600000,33943.0511,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3414318,Flat & Apartment,For Sale,4,0,0,0,32000000,301716.0098,Westlands,General Mathenge,None,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3413538,Flat & Apartment,For Sale,2,0,0,0,19000000,179143.8808,Thika Road,Garden City,None,KASARANI,KASARANI,-1.23271,36.878891
3418233,Flat & Apartment,For Sale,2,0,0,0,12000000,113143.5037,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3413959,Flat & Apartment,For Sale,4,4,0,0,41000000,386573.6376,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3411140,Flat & Apartment,For Sale,4,4,643,6.062606072,28000000,264001.5086,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3401483,Flat & Apartment,For Sale,3,2,0,0,28000000,264001.5086,Westlands,Westlands Area,Rhapta Road,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3396514,Flat & Apartment,For Sale,3,3,0,0,44000000,414859.5135,Westlands,Parklands,6Th Parklands,WESTLANDS,MUTHAIGA,-1.254646,36.821555
3406088,Flat & Apartment,For Sale,4,5,8627,81.34075052,26000000,245144.258,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3401267,Flat & Apartment,For Sale,3,4,0,0,33500000,315858.9478,Westlands,Parklands,Off Raphta Road,WESTLANDS,MUTHAIGA,-1.264764,36.791693
3381430,Flat & Apartment,For Sale,3,2,829,7.816330379,11000000,103714.8784,Dagoretti North,Kilimani,Argwing Kodhek,WESTLANDS,KILIMANI,-1.292494,36.788436
3406828,Flat & Apartment,For Sale,3,3,9203,86.7716387,21000000,198001.1314,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3398830,Flat & Apartment,For Sale,3,3,10383,97.89741656,25000000,235715.6327,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
39260,Flat & Apartment,For Sale,4,4,0,0,42000000,396002.2629,Westlands,General Mathenge,None,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3393850,Flat & Apartment,For Sale,2,1,0,0,12300000,115972.0913,Westlands,Runda,Two Rivers,WESTLANDS,KITISURU,-1.210846,36.794698
3393851,Flat & Apartment,For Sale,3,1,0,0,14400000,135772.2044,Westlands,Runda,Two Rivers,WESTLANDS,KITISURU,-1.210846,36.794698
3397359,Flat & Apartment,For Sale,3,5,8523,80.36017349,20000000,188572.5061,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
